Date, Open, High, Low, Close, Volume
3/18/2013,152.53,153.11,150.89,151.95,3788120
3/19/2013,152.61,153.09,147.82,148.84,4727645
3/20/2013,150.02,151.48,149.25,150.13,2885245
3/21/2013,149.29,150.22,145.37,145.38,4707014
3/22/2013,146.51,147.7,145.61,146.6,3463220
3/25/2013,147.99,148.66,144.68,146.11,3775524
3/26/2013,148.29,148.34,144.87,146.54,3861064
3/27/2013,145.88,148.63,145.86,147.84,3964943
3/28/2013,148.12,149.06,147.13,147.15,3701846
4/1/2013,146.67,148.06,144.6,146.04,2581793
4/2/2013,145.27,147.485,144.769,146.68,3374185
4/3/2013,146.76,146.87,142.18,143.41,4373440
4/4/2013,143.52,144.95,142.24,142.99,3424222
4/5/2013,140.61,143.8,140.34,143.69,3865093
4/8/2013,143.83,144.1184,141.84,143.82,2909046
4/9/2013,144.32,147.57,144.0661,146.52,3264497
4/10/2013,147.3,149.74,147.2401,149.46,3128714
4/11/2013,149.46,150.589,148.22,149.07,2952365
4/12/2013,148.4,149.6,147.01,149.12,3131638
4/15/2013,148.75,151.45,145.53,146.46,5562972
4/16/2013,148.13,148.43,142.14,144.1,8275481
4/17/2013,142.99,143.6,138.05,140.6,6362729
4/18/2013,140.09,140.9,137.42,138.6,4820113
4/19/2013,139.31,139.84,137.85,138.72,3963093
4/22/2013,139.01,139.85,137.29,139.52,3190981
4/23/2013,140.44,143.39,139.92,142.94,3698618
4/24/2013,143.27,144.45,142.951,143.93,2785548
4/25/2013,144.11,146.05,143.75,144.76,2637808
4/26/2013,144.5,145.41,143.07,144.11,2235158
4/29/2013,144.54,145.9,143.91,145.11,2715498
4/30/2013,145.19,146.5399,144.56,146.07,2587512
5/1/2013,145.83,145.83,142.4,142.61,3509249
5/2/2013,142.68,143.67,140.39,143.67,4332174
5/3/2013,145.31,146.84,145.06,145.37,4018877
5/6/2013,145.92,149.54,145.64,148.45,3742146
5/7/2013,149.41,149.94,147.552,149.32,3137584
5/8/2013,149.13,150.99,148.4,150.26,3519375
5/9/2013,150.1,150.86,148.25,148.54,2819832
5/10/2013,148.57,149.18,147.501,149.1,2632404
5/13/2013,147.67,150.33,147.06,149.63,2975655
5/14/2013,149.5,154.94,149.5,154.52,5825838
5/15/2013,154.04,156.278,153.79,155.61,4177828
5/16/2013,154.73,157.485,153.96,154.47,3234156
5/17/2013,155.41,158.7,155,158.18,4177528
5/20/2013,157.58,160.49,157.52,158.9,4010615
5/21/2013,158.67,161.7399,158.53,160.73,4078357
5/22/2013,160.61,164.47,158.53,159.34,6177452
5/23/2013,156.36,158.8899,154.62,157.41,5619860
5/24/2013,155.57,158.92,155.29,158.72,3317560
5/28/2013,160.92,162.68,159.91,160.7,4471872
5/29/2013,159.74,164.13,159.41,162.87,4969773
5/30/2013,162.66,165.45,161,164.35,4336534
